zona,cuadrante,anio,punto_lat,punto_lon,elevacion_m,area_ha,horas,hfrio_19,hfrio_15,hfrio_14,hfrio_14_19,hac_20_25,hac_25,t_prom,t_min,t_max,humedad,lluvia,eto
la_joya,-16.5_-72.0,2025,-16.530596,-71.958532,1068,876.1,8760,2143.0,151.0,82.0,2061.0,3489.0,1833.0,21.53,17.38,26.85,52.36,105.8,1759.11
la_joya,-16.5_-72.0,2026,-16.530596,-71.958532,1068,876.1,8760,2427.0,153.0,75.0,2352.0,3259.0,1875.0,21.44,17.15,26.9,53.38,134.2,1773.78
la_joya,-16.6_-71.9,2001,-16.573023,-71.92749,1276,2066.7,8760,5316.0,1250.0,660.0,4656.0,2585.0,156.0,18.45,14.97,23.49,61.67,80.3,1552.09
la_joya,-16.6_-71.9,2002,-16.573023,-71.92749,1276,2066.7,8760,5060.0,1134.0,572.0,4488.0,2571.0,377.0,18.73,15.08,23.89,60.44,45.3,1605.44
la_joya,-16.6_-71.9,2003,-16.573023,-71.92749,1276,2066.7,8760,4908.0,880.0,437.0,4471.0,2781.0,376.0,19.01,15.23,24.23,58.87,17.4,1625.94
la_joya,-16.6_-71.9,2004,-16.573023,-71.92749,1276,2066.7,8784,5191.0,1121.0,556.0,4635.0,2623.0,302.0,18.67,14.82,23.94,58.17,12.8,1623.67
la_joya,-16.6_-71.9,2005,-16.573023,-71.92749,1276,2066.7,8760,5211.0,1181.0,584.0,4627.0,2645.0,218.0,18.53,14.88,23.68,61.02,22.0,1584.14
la_joya,-16.6_-71.9,2006,-16.573023,-71.92749,1276,2066.7,8760,5319.0,1301.0,705.0,4614.0,2607.0,139.0,18.39,14.78,23.41,60.14,28.8,1537.77
la_joya,-16.6_-71.9,2007,-16.573023,-71.92749,1276,2066.7,8760,5038.0,899.0,360.0,4678.0,2743.0,306.0,18.91,15.19,24.07,58.74,8.9,1620.67
la_joya,-16.6_-71.9,2008,-16.573023,-71.92749,1276,2066.7,8784,5626.0,1442.0,804.0,4822.0,2392.0,106.0,18.08,14.61,22.94,59.84,69.3,1513.5
la_joya,-16.6_-71.9,2009,-16.573023,-71.92749,1276,2066.7,8760,5465.0,1187.0,639.0,4826.0,2539.0,104.0,18.29,14.8,23.21,62.06,68.0,1521.89
la_joya,-16.6_-71.9,2010,-16.573023,-71.92749,1276,2066.7,8760,4952.0,1048.0,528.0,4424.0,2625.0,427.0,18.89,15.2,23.99,59.86,20.8,1599.89
la_joya,-16.6_-71.9,2011,-16.573023,-71.92749,1276,2066.7,8760,5652.0,1449.0,763.0,4889.0,2408.0,71.0,18.01,14.63,22.87,60.9,71.4,1505.28
la_joya,-16.6_-71.9,2012,-16.573023,-71.92749,1276,2066.7,8784,5236.0,1212.0,626.0,4610.0,2603.0,204.0,18.54,15.11,23.44,62.64,66.3,1537.34
la_joya,-16.6_-71.9,2013,-16.573023,-71.92749,1276,2066.7,8760,5057.0,967.0,463.0,4594.0,2705.0,275.0,18.76,15.25,23.76,60.63,76.9,1586.09
la_joya,-16.6_-71.9,2014,-16.573023,-71.92749,1276,2066.7,8760,5402.0,1190.0,620.0,4782.0,2580.0,177.0,18.42,14.86,23.52,60.96,19.2,1579.38
la_joya,-16.6_-71.9,2015,-16.573023,-71.92749,1276,2066.7,8760,4864.0,595.0,230.0,4634.0,2794.0,309.0,19.07,15.56,23.86,60.97,126.9,1559.24
la_joya,-16.6_-71.9,2016,-16.573023,-71.92749,1276,2066.7,8784,4144.0,701.0,351.0,3793.0,2943.0,718.0,19.66,15.92,24.79,57.93,55.6,1680.04
la_joya,-16.6_-71.9,2017,-16.573023,-71.92749,1276,2066.7,8760,4811.0,728.0,331.0,4480.0,2797.0,292.0,19.04,15.6,23.82,61.99,110.5,1534.14
la_joya,-16.6_-71.9,2018,-16.573023,-71.92749,1276,2066.7,8760,4973.0,781.0,352.0,4621.0,2782.0,263.0,18.91,15.37,23.86,58.47,30.6,1593.7
la_joya,-16.6_-71.9,2019,-16.573023,-71.92749,1276,2066.7,8760,4616.0,587.0,214.0,4402.0,2814.0,442.0,19.34,15.69,24.28,58.01,118.4,1621.92
la_joya,-16.6_-71.9,2020,-16.573023,-71.92749,1276,2066.7,8784,4624.0,705.0,344.0,4280.0,2833.0,409.0,19.25,15.68,24.12,58.79,133.6,1605.99
la_joya,-16.6_-71.9,2021,-16.573023,-71.92749,1276,2066.7,8760,5257.0,1114.0,568.0,4689.0,2673.0,180.0,18.54,14.92,23.44,57.37,22.8,1606.97
la_joya,-16.6_-71.9,2022,-16.573023,-71.92749,1276,2066.7,8760,5237.0,1149.0,550.0,4687.0,2674.0,185.0,18.5,14.86,23.4,55.07,38.1,1623.2
la_joya,-16.6_-71.9,2023,-16.573023,-71.92749,1276,2066.7,8760,5020.0,1143.0,561.0,4459.0,2823.0,185.0,18.69,14.98,23.58,56.49,50.1,1602.74
la_joya,-16.6_-71.9,2024,-16.573023,-71.92749,1276,2066.7,8784,4172.0,571.0,237.0,3935.0,3064.0,571.0,19.67,15.86,24.66,56.98,33.9,1662.85
la_joya,-16.6_-71.9,2025,-16.573023,-71.92749,1276,2066.7,8760,4678.0,827.0,446.0,4232.0,2926.0,264.0,19.08,15.27,23.94,54.98,105.8,1635.75
la_joya,-16.6_-71.9,2026,-16.573023,-71.92749,1276,2066.7,8760,4811.0,799.0,384.0,4427.0,2888.0,330.0,19.06,15.05,24.05,55.11,134.2,1656.68
la_joya,-16.6_-72.0,2001,-16.577819,-71.961979,1237,1601.7,8760,5357.0,1609.0,896.0,4461.0,2508.0,191.0,18.26,14.75,23.41,64.58,80.3,1537.9
la_joya,-16.6_-72.0,2002,-16.577819,-71.961979,1237,1601.7,8760,5159.0,1479.0,833.0,4326.0,2449.0,391.0,18.49,14.87,23.74,63.36,45.3,1587.11
la_joya,-16.6_-72.0,2003,-16.577819,-71.961979,1237,1601.7,8760,5087.0,1137.0,572.0,4515.0,2680.0,343.0,18.76,15.04,24.04,61.71,17.4,1605.46
la_joya,-16.6_-72.0,2004,-16.577819,-71.961979,1237,1601.7,8784,5328.0,1392.0,760.0,4568.0,2501.0,289.0,18.44,14.66,23.77,61.5,12.8,1604.63
la_joya,-16.6_-72.0,2005,-16.577819,-71.961979,1237,1601.7,8760,5286.0,1482.0,809.0,4477.0,2482.0,257.0,18.32,14.69,23.56,63.84,22.0,1567.57
la_joya,-16.6_-72.0,2006,-16.577819,-71.961979,1237,1601.7,8760,5388.0,1673.0,1008.0,4380.0,2473.0,184.0,18.18,14.55,23.34,63.13,28.8,1524.41
la_joya,-16.6_-72.0,2007,-16.577819,-71.961979,1237,1601.7,8760,5180.0,1189.0,554.0,4626.0,2576.0,293.0,18.66,14.99,23.88,61.9,8.9,1600.27
la_joya,-16.6_-72.0,2008,-16.577819,-71.961979,1237,1601.7,8784,5671.0,1715.0,1049.0,4622.0,2314.0,105.0,17.9,14.46,22.85,62.55,69.3,1498.62
la_joya,-16.6_-72.0,2009,-16.577819,-71.961979,1237,1601.7,8760,5455.0,1473.0,843.0,4612.0,2494.0,140.0,18.19,14.69,23.23,64.57,68.0,1512.56
la_joya,-16.6_-72.0,2010,-16.577819,-71.961979,1237,1601.7,8760,5124.0,1326.0,761.0,4363.0,2436.0,400.0,18.6,14.98,23.73,63.58,20.8,1574.08
la_joya,-16.6_-72.0,2011,-16.577819,-71.961979,1237,1601.7,8760,5714.0,1842.0,1106.0,4608.0,2332.0,92.0,17.79,14.39,22.78,63.9,71.4,1489.15
la_joya,-16.6_-72.0,2012,-16.577819,-71.961979,1237,1601.7,8784,5225.0,1450.0,835.0,4390.0,2545.0,233.0,18.42,15.0,23.43,65.09,66.3,1526.33
la_joya,-16.6_-72.0,2013,-16.577819,-71.961979,1237,1601.7,8760,5183.0,1362.0,689.0,4494.0,2537.0,297.0,18.5,14.99,23.57,64.26,76.9,1562.84
la_joya,-16.6_-72.0,2014,-16.577819,-71.961979,1237,1601.7,8760,5504.0,1535.0,856.0,4648.0,2469.0,189.0,18.18,14.63,23.36,63.93,19.2,1561.37
la_joya,-16.6_-72.0,2015,-16.577819,-71.961979,1237,1601.7,8760,4964.0,846.0,367.0,4597.0,2730.0,265.0,18.87,15.36,23.76,63.58,126.9,1543.01
la_joya,-16.6_-72.0,2016,-16.577819,-71.961979,1237,1601.7,8784,4312.0,896.0,489.0,3823.0,2814.0,685.0,19.43,15.7,24.62,61.01,55.6,1659.26
la_joya,-16.6_-72.0,2017,-16.577819,-71.961979,1237,1601.7,8760,4770.0,966.0,479.0,4291.0,2785.0,316.0,18.97,15.49,23.91,63.92,110.5,1528.74
la_joya,-16.6_-72.0,2018,-16.577819,-71.961979,1237,1601.7,8760,5080.0,1068.0,546.0,4534.0,2673.0,291.0,18.74,15.17,23.81,60.88,30.6,1582.66
la_joya,-16.6_-72.0,2019,-16.577819,-71.961979,1237,1601.7,8760,4716.0,788.0,362.0,4354.0,2749.0,428.0,19.12,15.49,24.17,60.72,118.4,1605.98
la_joya,-16.6_-72.0,2020,-16.577819,-71.961979,1237,1601.7,8784,4716.0,889.0,441.0,4275.0,2727.0,456.0,19.12,15.57,24.16,61.12,133.6,1596.27
la_joya,-16.6_-72.0,2021,-16.577819,-71.961979,1237,1601.7,8760,5267.0,1359.0,705.0,4562.0,2555.0,295.0,18.49,14.84,23.65,59.48,22.8,1606.71
la_joya,-16.6_-72.0,2022,-16.577819,-71.961979,1237,1601.7,8760,5289.0,1396.0,706.0,4583.0,2555.0,267.0,18.42,14.75,23.53,57.78,38.1,1616.41
la_joya,-16.6_-72.0,2023,-16.577819,-71.961979,1237,1601.7,8760,4873.0,1388.0,737.0,4136.0,2670.0,404.0,18.73,14.99,23.9,58.54,50.1,1608.04
la_joya,-16.6_-72.0,2024,-16.577819,-71.961979,1237,1601.7,8784,4201.0,709.0,313.0,3888.0,2877.0,786.0,19.65,15.8,24.93,59.09,33.9,1663.53
la_joya,-16.6_-72.0,2025,-16.577819,-71.961979,1237,1601.7,8760,4675.0,867.0,453.0,4222.0,2790.0,428.0,19.12,15.28,24.2,56.66,105.8,1639.95
la_joya,-16.6_-72.0,2026,-16.577819,-71.961979,1237,1601.7,8760,4772.0,960.0,449.0,4323.0,2747.0,450.0,19.06,15.08,24.27,57.29,134.2,1654.33
